Severity,Start_Time,End_Time,Distance(mi),City,County,State,Timezone,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
2,2016-03-03 07:40:36,2016-03-03 08:10:36,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 07:43:25,2016-03-03 08:13:25,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-03 07:44:53,2016-03-03 08:14:53,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-03 07:45:33,2016-03-03 08:15:33,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 08:07:05,2016-03-03 08:37:05,0.01,Blanchester,Clinton,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 08:19:42,2016-03-03 08:49:42,0.01,Batavia,Clermont,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 09:12:10,2016-03-03 09:42:10,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-03 09:42:54,2016-03-03 10:12:54,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-03-03 10:05:35,2016-03-03 10:35:35,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 11:28:29,2016-03-03 11:58:29,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 11:51:07,2016-03-03 12:21:07,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 11:57:44,2016-03-03 12:27:44,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 14:24:46,2016-03-03 15:09:46,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 14:58:23,2016-03-03 15:58:23,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 15:06:22,2016-03-03 15:51:22,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 15:07:36,2016-03-03 15:37:36,0.0,Pickerington,Fairfield,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 16:11:40,2016-03-03 16:41:40,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-03 16:30:54,2016-03-03 17:15:54,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 16:35:34,2016-03-03 17:20:34,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-03 17:31:00,2016-03-03 23:00:00,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-03 18:30:12,2016-03-03 19:00:12,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-03-03 18:52:00,2016-03-03 23:00:00,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-03-03 20:04:00,2016-03-03 21:00:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3,2016-03-03 20:21:07,2016-03-03 20:51:07,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2,2016-03-04 06:10:42,2016-03-04 06:40:42,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Day,Day
3,2016-03-04 06:11:18,2016-03-04 06:41:18,0.01,Grove City,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3,2016-03-04 06:39:05,2016-03-04 07:09:05,0.01,Akron,Summit,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-03-04 06:43:09,2016-03-04 07:13:09,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-03-04 06:44:45,2016-03-04 07:14:45,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-03-04 06:45:30,2016-03-04 07:15:30,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2,2016-03-04 07:09:31,2016-03-04 07:39:31,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-04 07:09:59,2016-03-04 07:39:59,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-04 07:28:45,2016-03-04 07:58:45,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-04 07:37:31,2016-03-04 08:07:31,0.01,Bowling Green,Wood,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-04 07:52:53,2016-03-04 08:22:53,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-04 07:59:13,2016-03-04 08:29:13,0.0,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-04 08:01:42,2016-03-04 08:31:42,0.01,Reynoldsburg,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-04 08:06:17,2016-03-04 08:36:17,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-04 08:14:01,2016-03-04 08:44:01,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-04 08:24:47,2016-03-04 08:54:47,0.01,Casstown,Miami,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-04 08:33:12,2016-03-04 09:03:12,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-04 10:17:30,2016-03-04 10:47:30,0.01,Dayton,Greene,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-04 11:15:47,2016-03-04 11:45:47,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-04 11:50:40,2016-03-04 12:20:40,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-04 14:55:55,2016-03-04 15:40:55,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-04 14:55:28,2016-03-04 15:25:28,0.0,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-04 16:46:11,2016-03-04 17:16:11,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-04 17:31:00,2016-03-04 21:00:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-04 17:28:40,2016-03-04 17:58:40,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-04 18:53:03,2016-03-04 19:23:03,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-03-05 07:07:25,2016-03-05 07:37:25,0.01,Findlay,Hancock,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-07 06:40:17,2016-03-07 07:10:17,0.01,Akron,Summit,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-03-07 06:40:44,2016-03-07 07:10:44,0.01,Dublin,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
2,2016-03-07 06:55:50,2016-03-07 07:25:50,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-03-07 07:27:39,2016-03-07 07:57:39,0.01,Cleveland,Cuyahoga,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-07 09:02:27,2016-03-07 09:32:27,0.01,Miamisburg,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-07 09:03:03,2016-03-07 09:33:03,0.01,Dayton,Greene,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-07 09:04:41,2016-03-07 09:34:41,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-07 10:32:16,2016-03-07 11:02:16,0.01,Westerville,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-07 10:55:50,2016-03-07 11:25:50,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-07 11:10:55,2016-03-07 11:40:55,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-07 11:20:24,2016-03-07 11:50:24,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-07 14:48:52,2016-03-07 15:33:52,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-07 15:48:21,2016-03-07 16:33:21,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-07 16:07:09,2016-03-07 16:52:09,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-03-07 17:05:00,2016-03-07 21:00:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-07 21:49:00,2016-03-08 01:49:00,0.01,Lima,Allen,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2,2016-03-08 04:25:14,2016-03-08 04:55:14,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2,2016-03-08 04:57:26,2016-03-08 05:27:26,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2,2016-03-08 04:55:34,2016-03-08 05:25:34,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2,2016-03-08 05:31:02,2016-03-08 06:16:02,0.0,Columbus,Franklin,OH,US/Eastern,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Day
2,2016-03-08 06:10:30,2016-03-08 06:40:30,0.01,Amelia,Clermont,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
2,2016-03-08 06:47:17,2016-03-08 07:17:17,0.01,Batavia,Clermont,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2,2016-03-08 06:54:37,2016-03-08 07:24:37,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-08 06:57:44,2016-03-08 07:27:44,0.01,Westerville,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-08 07:29:19,2016-03-08 07:59:19,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-03-08 07:26:53,2016-03-08 07:56:53,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-08 07:46:55,2016-03-08 08:16:55,0.01,Cleveland,Cuyahoga,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-08 08:09:53,2016-03-08 08:39:53,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-08 09:20:23,2016-03-08 09:50:23,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-08 10:36:45,2016-03-08 11:06:45,0.01,Batavia,Clermont,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-08 10:37:41,2016-03-08 11:07:41,0.0,Miamisburg,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-08 10:39:09,2016-03-08 11:09:09,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-08 10:55:29,2016-03-08 11:25:29,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-08 12:14:36,2016-03-08 12:44:36,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-03-08 12:20:00,2016-03-08 13:25:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-08 13:19:16,2016-03-08 14:04:16,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-08 16:13:46,2016-03-08 17:13:46,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-08 17:11:00,2016-03-08 21:00:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-08 17:26:10,2016-03-08 17:56:10,0.01,Dublin,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-08 17:56:35,2016-03-08 18:41:35,0.01,Dublin,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-08 17:55:00,2016-03-08 21:00:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-08 18:41:00,2016-03-08 21:00:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-03-09 06:07:45,2016-03-09 06:37:45,0.01,Lima,Allen,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2,2016-03-09 06:42:51,2016-03-09 07:12:51,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2,2016-03-09 06:50:34,2016-03-09 07:20:34,0.01,Columbus,Franklin,OH,US/Eastern,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Day,Day,Day
3,2016-03-09 07:22:35,2016-03-09 07:52:35,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-09 08:13:28,2016-03-09 08:43:28,0.0,Westerville,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-09 08:39:20,2016-03-09 09:09:20,0.01,Dublin,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-09 08:38:38,2016-03-09 09:08:38,0.01,Newark,Licking,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-09 09:38:42,2016-03-09 10:08:42,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-09 09:41:18,2016-03-09 10:11:18,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-09 09:40:00,2016-03-09 10:40:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-09 11:27:24,2016-03-09 11:57:24,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-09 11:41:23,2016-03-09 12:11:23,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-09 11:40:43,2016-03-09 12:10:43,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-09 11:56:56,2016-03-09 12:26:56,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-09 13:55:50,2016-03-09 14:40:50,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-09 14:28:02,2016-03-09 15:28:02,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-09 14:47:02,2016-03-09 15:32:02,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-09 15:01:02,2016-03-09 15:46:02,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-03-10 05:22:10,2016-03-10 06:07:10,0.01,Springfield,Clark,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3,2016-03-10 06:09:17,2016-03-10 06:39:17,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3,2016-03-10 06:12:15,2016-03-10 06:42:15,0.01,Springfield,Clark,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3,2016-03-10 07:10:04,2016-03-10 07:40:04,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-10 07:22:33,2016-03-10 07:52:33,0.01,Pickerington,Fairfield,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 07:35:01,2016-03-10 08:05:01,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 07:41:11,2016-03-10 08:11:11,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-10 07:42:38,2016-03-10 08:12:38,0.01,Vandalia,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 07:56:35,2016-03-10 08:26:35,0.01,Galloway,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 08:03:25,2016-03-10 08:33:25,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 08:12:38,2016-03-10 08:42:38,0.01,Batavia,Clermont,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-10 08:48:10,2016-03-10 09:18:10,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-10 09:32:41,2016-03-10 10:02:41,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 09:36:26,2016-03-10 10:06:26,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-10 09:37:25,2016-03-10 10:07:25,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-10 09:36:50,2016-03-10 10:06:50,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 10:00:50,2016-03-10 10:30:50,0.01,Miamisburg,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-10 10:33:46,2016-03-10 11:03:46,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 11:08:43,2016-03-10 11:38:43,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-10 11:29:29,2016-03-10 11:59:29,0.01,Bloomingburg,Fayette,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-10 11:27:00,2016-03-10 15:00:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 13:25:31,2016-03-10 14:10:31,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-10 14:44:12,2016-03-10 15:29:12,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-10 15:02:15,2016-03-10 16:02:15,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 15:29:46,2016-03-10 15:59:46,0.0,Gallipolis,Gallia,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 16:14:42,2016-03-10 16:59:42,0.01,Dayton,Montgomery,OH,US/Eastern,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-03-10 15:57:41,2016-03-10 16:43:47,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-10 16:41:06,2016-03-10 17:26:06,0.01,Miamisburg,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 18:08:00,2016-03-10 23:59:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-10 18:34:00,2016-03-10 23:00:00,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-10 19:17:46,2016-03-10 19:47:46,0.01,Lockbourne,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2,2016-03-10 20:21:40,2016-03-10 20:51:40,0.01,Lockbourne,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
2,2016-03-11 05:06:12,2016-03-11 05:36:12,0.01,Columbus,Franklin,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
3,2016-03-11 07:22:54,2016-03-11 07:52:54,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-11 07:28:06,2016-03-11 07:58:06,0.01,Elyria,Lorain,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-11 07:28:40,2016-03-11 07:58:40,0.01,Milan,Erie,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-11 07:46:20,2016-03-11 08:16:20,0.01,Cleveland,Cuyahoga,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-11 08:06:35,2016-03-11 08:36:35,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-11 08:38:31,2016-03-11 09:08:31,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-11 08:36:58,2016-03-11 09:06:58,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-11 09:01:09,2016-03-11 09:31:09,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
